route_row_id,app,route,file,line,kind,snippet
gestao-vite-front-route-62c64f71,gestao-vite,/fluxo/:*/analise,apps/gestao-vite/src/paginas/fluxo/itens.ts,130,other,? `${base}/analise`
gestao-vite-front-route-62c64f71,gestao-vite,/fluxo/:*/analise,apps/gestao-vite/tests/analise-abas.test.ts,11,test,* A fileira de abas da Análise (`/fluxo/{id}/analise`).
gestao-vite-front-route-62c64f71,gestao-vite,/fluxo/:*/analise,apps/gestao-vite/tests/fluxo-detalhe.test.ts,27,test,"assert.equal(analise?.href, `/${tipo}/${ID}/analise`);"
gestao-vite-front-route-b08ee83a,gestao-vite,/fluxo/:*/atendimento/atendentes/filas/:*/editar,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,115,path-builder,onEditar={() => navegar(`${base}/atendentes/filas/${f.id}/editar`)}
gestao-vite-front-route-319c3332,gestao-vite,/fluxo/:*/atendimento/atendentes/filas,apps/gestao-vite/src/lib/cadastros-gravar.ts,131,other,await api.delete(`/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId}`);
gestao-vite-front-route-319c3332,gestao-vite,/fluxo/:*/atendimento/atendentes/filas,apps/gestao-vite/src/paginas/builder/painel-filas.tsx,36,path-builder,"onClick={() => navegar(`${baseDoAtendimento(tipoDoContato, contatoId)}/atendentes/filas`)}"
gestao-vite-front-route-319c3332,gestao-vite,/fluxo/:*/atendimento/atendentes/filas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,63,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/filas`)}>"
gestao-vite-front-route-319c3332,gestao-vite,/fluxo/:*/atendimento/atendentes/filas,apps/gestao-vite/src/paginas/operacao/casca.tsx,74,other,"{ rotulo: 'Filas de atendimento', rota: 'atendentes/filas' },"
gestao-vite-front-route-ce9c15c7,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao/adicionar,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,149,path-builder,onClick={() => navegar(`${base}/atendentes/gestao/adicionar`)}
gestao-vite-front-route-b3f21ac2,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao/editar,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,76,other,"navegar(`${base}/atendentes/gestao/editar?atendentes=${ids.join(',')}`);"
gestao-vite-front-route-fde88337,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao/permissoes,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,80,other,"navegar(`${base}/atendentes/gestao/permissoes?atendentes=${ids.join(',')}`);"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/lib/cadastros-gravar.ts,131,other,await api.delete(`/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId}`);
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,49,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,78,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,93,other,if (resultado.ok) navegar(`${base}/atendentes/gestao`);
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,146,path-builder,"<Botao type=""button"" onClick={() => navegar(`${base}/atendentes/gestao`)} disabled={enviando}>"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,234,path-builder,"<Botao variante=""primario"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,49,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,79,other,navegar(`${base}/atendentes/gestao`);
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,145,path-builder,"<Botao type=""button"" onClick={() => navegar(`${base}/atendentes/gestao`)} disabled={salvando}>"
gestao-vite-front-route-2b517618,gestao-vite,/fluxo/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/operacao/casca.tsx,73,other,"{ rotulo: 'Gestão de atendentes', rota: 'atendentes/gestao' },"
gestao-vite-front-route-6946b5f7,gestao-vite,/fluxo/:*/atendimento/atendentes/pausas,apps/gestao-vite/src/lib/cadastros-gravar.ts,131,other,await api.delete(`/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId}`);
gestao-vite-front-route-6946b5f7,gestao-vite,/fluxo/:*/atendimento/atendentes/pausas,apps/gestao-vite/src/paginas/operacao/casca.tsx,75,other,"{ rotulo: 'Pausas personalizadas', rota: 'atendentes/pausas' },"
gestao-vite-front-route-3ce679bc,gestao-vite,/fluxo/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/App.tsx,286,other,"`/{tipo}/:id/atendimento/*`, Builder em `/fluxo/:id/builder`,"
gestao-vite-front-route-3ce679bc,gestao-vite,/fluxo/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/App.tsx,287,other,"Growth em `/{tipo}/:id/growth/*`, todas abaixo). Nenhuma carrega um"
gestao-vite-front-route-3ce679bc,gestao-vite,/fluxo/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/componentes/estrutura-gestao.tsx,8,other,"* `/{tipo}/:id/atendimento/*`, casco em `paginas/operacao/casca.tsx`. Nesta"
gestao-vite-front-route-3ce679bc,gestao-vite,/fluxo/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/paginas/fluxo/analise/casca.tsx,9,other,"* origem, `/application/detail/{shortName}/analytics/*`."
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/src/paginas/cadastros/configuracoes-dados.tsx,77,link,<Link href={`${base}/canais`}>Ver os {numero(canais.length)} canais</Link> — com a caixa de
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/src/paginas/fluxo/canais/casca-do-canal.tsx,65,link,"<Link className=""ph-voltar"" href={`${base}/canais`} aria-label=""Voltar"">"
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,165,href,"<Botao href={`${baseDoContato(tipo, id)}/canais`}>Ver canais</Botao>"
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/src/paginas/fluxo/itens.ts,132,other,? `${base}/canais`
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/src/paginas/operacao/casca.tsx,84,other,"{ rotulo: 'Canais de atendimento', rota: 'canais' },"
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/tests/fluxo-detalhe.test.ts,34,test,"assert.equal(canais?.href, `/${tipo}/${ID}/canais`);"
gestao-vite-front-route-f8c425ad,gestao-vite,/fluxo/:*/atendimento/canais,apps/gestao-vite/tests/fluxo-detalhe.test.ts,147,test,"assert.equal(itens[0]?.href, `/fluxo/${ID}/canais`);"
gestao-vite-front-route-deaaa7ca,gestao-vite,/fluxo/:*/atendimento/comunicacao/modelos,apps/gestao-vite/src/lib/canais-gravar.ts,177,other,"`/v1/canais/whatsapp/${id}/modelos`,"
gestao-vite-front-route-deaaa7ca,gestao-vite,/fluxo/:*/atendimento/comunicacao/modelos,apps/gestao-vite/src/paginas/operacao/casca.tsx,57,other,"{ rotulo: 'Modelos de mensagens', rota: 'comunicacao/modelos' },"
gestao-vite-front-route-ac3a982d,gestao-vite,/fluxo/:*/atendimento/comunicacao/respostas-prontas,apps/gestao-vite/src/paginas/operacao/casca.tsx,56,other,"{ rotulo: 'Respostas prontas', rota: 'comunicacao/respostas-prontas' },"
gestao-vite-front-route-0a3675a8,gestao-vite,/fluxo/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/casca.tsx,38,other,"{ rotulo: 'Histórico', rota: 'historico', icone: 'relogio' },"
gestao-vite-front-route-0a3675a8,gestao-vite,/fluxo/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/historico.tsx,247,other,const limparFiltros = `${base}/historico?de=${de}&ate=${ate}`;
gestao-vite-front-route-0a3675a8,gestao-vite,/fluxo/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/historico.tsx,317,other,acao={`${base}/historico`}
gestao-vite-front-route-0a3675a8,gestao-vite,/fluxo/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/historico.tsx,405,other,"<form method=""get"" action={`${base}/historico`} className=""hist-agrupar"">"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/src/paginas/fluxo/itens.ts,128,other,? `${base}/atendimento/monitoramento`
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/src/paginas/operacao/casca.tsx,37,other,"{ rotulo: 'Monitoramento', rota: 'monitoramento', icone: 'monitoramento' },"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/src/paginas/operacao/monitoramento.tsx,272,other,"const base = `${baseDoAtendimento(contato.tipo, contato.id)}/monitoramento`;"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/tests/filtros-monitoramento.test.ts,17,test,"urlParaLimparFiltros('/fluxo/bot-1/atendimento/monitoramento', { fila: 'fila-1' }),"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/tests/filtros-monitoramento.test.ts,18,test,"'/fluxo/bot-1/atendimento/monitoramento',"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/tests/filtros-monitoramento.test.ts,24,test,"urlParaLimparFiltros('/fluxo/bot-1/atendimento/monitoramento', { fila: 'fila-1' }, true),"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/tests/filtros-monitoramento.test.ts,25,test,"'/fluxo/bot-1/atendimento/monitoramento?fila=fila-1',"
gestao-vite-front-route-f3062b9c,gestao-vite,/fluxo/:*/atendimento/monitoramento,apps/gestao-vite/tests/fluxo-detalhe.test.ts,84,test,"assert.equal(atendimento?.href, `/fluxo/${ID}/atendimento/monitoramento`);"
gestao-vite-front-route-6c6b1215,gestao-vite,/fluxo/:*/atendimento/monitoria/:*,apps/gestao-vite/src/paginas/operacao/monitoria.tsx,273,link,<Link href={`${base}/monitoria/${a.id}`}>Abrir</Link>
gestao-vite-front-route-9bd5e6c0,gestao-vite,/fluxo/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/casca.tsx,49,other,"{ rotulo: 'Monitoria com IA', rota: 'monitoria' },"
gestao-vite-front-route-9bd5e6c0,gestao-vite,/fluxo/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/monitoria-ficha.tsx,68,link,"<Link href={`${base}/monitoria`} className=""btn"">"
gestao-vite-front-route-9bd5e6c0,gestao-vite,/fluxo/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/monitoria.tsx,87,other,"<form className=""quickfilters"" method=""get"" action={`${base}/monitoria`}>"
gestao-vite-front-route-9bd5e6c0,gestao-vite,/fluxo/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/monitoria.tsx,118,href,"<a href={`${base}/monitoria`} className=""btn"">"
gestao-vite-front-route-3dbbd6f3,gestao-vite,/fluxo/:*/atendimento/preferencias/dados,apps/gestao-vite/src/paginas/operacao/casca.tsx,83,other,"{ rotulo: 'Dados', rota: 'preferencias/dados' },"
gestao-vite-front-route-d95e11ff,gestao-vite,/fluxo/:*/atendimento/preferencias/gerais,apps/gestao-vite/src/paginas/operacao/casca.tsx,82,other,"{ rotulo: 'Configurações gerais', rota: 'preferencias/gerais' },"
gestao-vite-front-route-6e820b68,gestao-vite,/fluxo/:*/atendimento/regras/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,64,other,"{ rotulo: 'Atendimento', rota: 'regras/atendimento' },"
gestao-vite-front-route-6e820b68,gestao-vite,/fluxo/:*/atendimento/regras/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,91,path-builder,"return `${baseDoContato(tipo, id)}/atendimento`;"
gestao-vite-front-route-522fced0,gestao-vite,/fluxo/:*/atendimento/regras/horarios,apps/gestao-vite/src/paginas/operacao/casca.tsx,66,other,"{ rotulo: 'Horários', rota: 'regras/horarios' },"
gestao-vite-front-route-75939efe,gestao-vite,/fluxo/:*/atendimento/regras/sla,apps/gestao-vite/src/paginas/operacao/casca.tsx,65,other,"{ rotulo: 'SLA', rota: 'regras/sla' },"
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,281,href,href={`${base}/atendimento/relatorios/atendimento`}
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,288,href,href={`${base}/atendimento/relatorios/atendimento`}
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,46,other,"{ rotulo: 'Atendimento', rota: 'relatorios/atendimento' },"
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,91,path-builder,"return `${baseDoContato(tipo, id)}/atendimento`;"
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,215,path-builder,return `${base}/relatorios/atendimento?${p}`;
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,273,other,acao={`${base}/relatorios/atendimento`}
gestao-vite-front-route-c13a6c21,gestao-vite,/fluxo/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,274,other,limpar={temFiltro ? `${base}/relatorios/atendimento?de=${de}&ate=${ate}` : null}
gestao-vite-front-route-558216fc,gestao-vite,/fluxo/:*/atendimento/relatorios/esforco,apps/gestao-vite/src/paginas/operacao/casca.tsx,48,other,"{ rotulo: 'Esforço por atendente', rota: 'relatorios/esforco' },"
gestao-vite-front-route-558216fc,gestao-vite,/fluxo/:*/atendimento/relatorios/esforco,apps/gestao-vite/src/paginas/operacao/relatorios-esforco.tsx,48,other,"<form className=""quickfilters"" method=""get"" action={`${base}/relatorios/esforco`}>"
gestao-vite-front-route-6be2d969,gestao-vite,/fluxo/:*/atendimento/relatorios/satisfacao,apps/gestao-vite/src/paginas/operacao/casca.tsx,47,other,"{ rotulo: 'Satisfação', rota: 'relatorios/satisfacao' },"
gestao-vite-front-route-6be2d969,gestao-vite,/fluxo/:*/atendimento/relatorios/satisfacao,apps/gestao-vite/src/paginas/operacao/relatorios-satisfacao.tsx,106,path-builder,return `${base}/relatorios/satisfacao?${p}`;
gestao-vite-front-route-6be2d969,gestao-vite,/fluxo/:*/atendimento/relatorios/satisfacao,apps/gestao-vite/src/paginas/operacao/relatorios-satisfacao.tsx,140,other,acao={`${base}/relatorios/satisfacao`}
gestao-vite-front-route-e0e40b23,gestao-vite,/fluxo/:*/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,91,path-builder,"return `${baseDoContato(tipo, id)}/atendimento`;"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/App.tsx,218,other,"* mudaram para dentro dele — Builder para `/fluxo/:id/builder`, Growth para"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/App.tsx,286,other,"`/{tipo}/:id/atendimento/*`, Builder em `/fluxo/:id/builder`,"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/componentes/estrutura-gestao.tsx,9,other,"* entrega foi a vez de Builder (`/fluxo/:id/builder`, casco próprio em"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/paginas/builder-gravar.ts,42,other,"const valor = await api.put<RascunhoGravado>(`/v1/gestao/fluxos/${id}/builder`, desenho);"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/paginas/builder.css,61,other,"Agora que o Builder mora em `/fluxo/:id/builder`, `.bl-tela` é filha direta"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/paginas/builder.tsx,47,other,"* Rota: `/fluxo/:id/builder` — DENTRO do contato, como na origem"
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/paginas/builder.tsx,104,other,const caminho = `/v1/gestao/fluxos/${contato.id}/builder`;
gestao-vite-front-route-ba5cc928,gestao-vite,/fluxo/:*/builder,apps/gestao-vite/src/paginas/fluxo/itens.ts,126,other,? `${base}/builder`
gestao-vite-front-route-795d22d2,gestao-vite,/fluxo/:*/canais/instagram,apps/gestao-vite/src/lib/canal-do-fluxo.ts,24,path-builder,return `${base}/canais/${SEGMENTO_DO_CANAL[tipo]}`;
gestao-vite-front-route-795d22d2,gestao-vite,/fluxo/:*/canais/instagram,apps/gestao-vite/tests/canal-do-fluxo.test.ts,38,test,"assert.equal(rotaDoCanal(`/fluxo/${BOT}`, 'instagram'), `/fluxo/${BOT}/canais/instagram`);"
gestao-vite-front-route-4ddb9a85,gestao-vite,/fluxo/:*/canais/messenger,apps/gestao-vite/src/lib/canal-do-fluxo.ts,24,path-builder,return `${base}/canais/${SEGMENTO_DO_CANAL[tipo]}`;
gestao-vite-front-route-4ddb9a85,gestao-vite,/fluxo/:*/canais/messenger,apps/gestao-vite/tests/canal-do-fluxo.test.ts,39,test,"assert.equal(rotaDoCanal(`/fluxo/${BOT}`, 'messenger'), `/fluxo/${BOT}/canais/messenger`);"
gestao-vite-front-route-bcbd25af,gestao-vite,/fluxo/:*/canais/whatsapp/alerta,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,46,other,"{ rotulo: 'Configurações de alerta', segmento: 'alerta' },"
gestao-vite-front-route-0ac683e2,gestao-vite,/fluxo/:*/canais/whatsapp/configuracoes,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,45,other,"{ rotulo: 'Configurações', segmento: 'configuracoes', exigeConectado: true },"
gestao-vite-front-route-e158bc94,gestao-vite,/fluxo/:*/canais/whatsapp/perfil,apps/gestao-vite/src/lib/canais-gravar.ts,122,other,"const valor = await api.patch<PerfilVisivel>(`/v1/canais/whatsapp/${id}/perfil`, pedido);"
gestao-vite-front-route-e158bc94,gestao-vite,/fluxo/:*/canais/whatsapp/perfil,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,44,other,"{ rotulo: 'Perfil da empresa', segmento: 'perfil', exigeConectado: true },"
gestao-vite-front-route-e158bc94,gestao-vite,/fluxo/:*/canais/whatsapp/perfil,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/perfil.tsx,264,other,"const leitura = useLeitura<PerfilVisivel>(`/v1/canais/whatsapp/${canal.id}/perfil`, { retry: false });"
gestao-vite-front-route-28dee5aa,gestao-vite,/fluxo/:*/canais/whatsapp,apps/gestao-vite/src/App.tsx,89,redirect,"return <Navigate to={`${baseDoContato(contato.tipo, contato.id)}/canais/whatsapp`} replace />;"
gestao-vite-front-route-28dee5aa,gestao-vite,/fluxo/:*/canais/whatsapp,apps/gestao-vite/src/lib/canal-do-fluxo.ts,24,path-builder,return `${base}/canais/${SEGMENTO_DO_CANAL[tipo]}`;
gestao-vite-front-route-28dee5aa,gestao-vite,/fluxo/:*/canais/whatsapp,apps/gestao-vite/tests/canal-do-fluxo.test.ts,37,test,"assert.equal(rotaDoCanal(`/roteador/${BOT}`, 'whatsapp_cloud'), `/roteador/${BOT}/canais/whatsapp`);"
gestao-vite-front-route-94706d1d,gestao-vite,/fluxo/:*/canais,apps/gestao-vite/src/paginas/cadastros/configuracoes-dados.tsx,77,link,<Link href={`${base}/canais`}>Ver os {numero(canais.length)} canais</Link> — com a caixa de
gestao-vite-front-route-94706d1d,gestao-vite,/fluxo/:*/canais,apps/gestao-vite/src/paginas/fluxo/canais/casca-do-canal.tsx,65,link,"<Link className=""ph-voltar"" href={`${base}/canais`} aria-label=""Voltar"">"
gestao-vite-front-route-94706d1d,gestao-vite,/fluxo/:*/canais,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,165,href,"<Botao href={`${baseDoContato(tipo, id)}/canais`}>Ver canais</Botao>"
gestao-vite-front-route-94706d1d,gestao-vite,/fluxo/:*/canais,apps/gestao-vite/src/paginas/fluxo/itens.ts,132,other,? `${base}/canais`
gestao-vite-front-route-94706d1d,gestao-vite,/fluxo/:*/canais,apps/gestao-vite/tests/fluxo-detalhe.test.ts,34,test,"assert.equal(canais?.href, `/${tipo}/${ID}/canais`);"
gestao-vite-front-route-94706d1d,gestao-vite,/fluxo/:*/canais,apps/gestao-vite/tests/fluxo-detalhe.test.ts,147,test,"assert.equal(itens[0]?.href, `/fluxo/${ID}/canais`);"
gestao-vite-front-route-5b227c44,gestao-vite,/fluxo/:*/configuracoes/api,apps/gestao-vite/src/paginas/fluxo/configuracoes/navegacao.tsx,69,href,const href = item.rota ? `${base}/configuracoes/${item.rota}` : null;
gestao-vite-front-route-7e2bbefc,gestao-vite,/fluxo/:*/configuracoes/basicas,apps/gestao-vite/src/paginas/fluxo/configuracoes/navegacao.tsx,69,href,const href = item.rota ? `${base}/configuracoes/${item.rota}` : null;
gestao-vite-front-route-bc55aacf,gestao-vite,/fluxo/:*/configuracoes/boasvindas,apps/gestao-vite/src/paginas/fluxo/configuracoes/navegacao.tsx,69,href,const href = item.rota ? `${base}/configuracoes/${item.rota}` : null;
gestao-vite-front-route-191d8677,gestao-vite,/fluxo/:*/configuracoes/keys,apps/gestao-vite/src/paginas/fluxo/configuracoes/navegacao.tsx,69,href,const href = item.rota ? `${base}/configuracoes/${item.rota}` : null;
gestao-vite-front-route-c514dea9,gestao-vite,/fluxo/:*/configuracoes/menu-persistente,apps/gestao-vite/src/paginas/fluxo/configuracoes/menu-persistente/gravar.ts,20,other,"`/v1/gestao/fluxos/${id}/menu-persistente`,"
gestao-vite-front-route-c514dea9,gestao-vite,/fluxo/:*/configuracoes/menu-persistente,apps/gestao-vite/src/paginas/fluxo/configuracoes/menu-persistente/menu-persistente.tsx,17,other,"`/v1/gestao/fluxos/${contato.id}/menu-persistente`,"
gestao-vite-front-route-c514dea9,gestao-vite,/fluxo/:*/configuracoes/menu-persistente,apps/gestao-vite/src/paginas/fluxo/configuracoes/navegacao.tsx,69,href,const href = item.rota ? `${base}/configuracoes/${item.rota}` : null;
gestao-vite-front-route-5268aa22,gestao-vite,/fluxo/:*/contatos/:*,apps/gestao-vite/src/paginas/fluxo/contatos/detalhe/detalhe.tsx,31,other,"`/v1/gestao/fluxos/${id}/contatos/${contatoId}${ticketId ? `?ticketId=${encodeURIComponent(ticketId)}` : ''}`,"
gestao-vite-front-route-5268aa22,gestao-vite,/fluxo/:*/contatos/:*,apps/gestao-vite/src/paginas/fluxo/contatos/detalhe/detalhe.tsx,103,href,href={`${base}/contatos/${contatoId}?ticketId=${ticket.id}`}
gestao-vite-front-route-5268aa22,gestao-vite,/fluxo/:*/contatos/:*,apps/gestao-vite/src/paginas/fluxo/contatos/lista.tsx,99,href,href={`${base}/contatos/${contato.id}`}
gestao-vite-front-route-8c2557c5,gestao-vite,/fluxo/:*/contatos,apps/gestao-vite/src/paginas/fluxo/contatos/detalhe/detalhe.tsx,44,link,"<Link className=""ct-voltar"" href={`${base}/contatos`} aria-label=""Voltar"">"
gestao-vite-front-route-8c2557c5,gestao-vite,/fluxo/:*/contatos,apps/gestao-vite/src/paginas/fluxo/contatos/lista.tsx,23,other,const leitura = useLeitura<ContatoListado[]>(`/v1/gestao/fluxos/${id}/contatos`);
gestao-vite-front-route-8c2557c5,gestao-vite,/fluxo/:*/contatos,apps/gestao-vite/src/paginas/fluxo/itens.ts,134,other,? `${base}/contatos`
gestao-vite-front-route-8c2557c5,gestao-vite,/fluxo/:*/contatos,apps/gestao-vite/tests/fluxo-detalhe.test.ts,41,test,"assert.equal(itens.find((i) => i.rotulo === 'Contatos')?.href, `/${tipo}/${ID}/contatos`);"
gestao-vite-front-route-1732c589,gestao-vite,/fluxo/:*/conteudos,apps/gestao-vite/src/paginas/fluxo/conteudos/conteudos.tsx,18,other,"`/v1/gestao/fluxos/${contato.id}/conteudos`,"
gestao-vite-front-route-1732c589,gestao-vite,/fluxo/:*/conteudos,apps/gestao-vite/src/paginas/fluxo/itens.ts,138,other,? `${base}/conteudos`
gestao-vite-front-route-1732c589,gestao-vite,/fluxo/:*/conteudos,apps/gestao-vite/tests/fluxo-detalhe.test.ts,42,test,"assert.equal(itens.find((i) => i.rotulo === 'Conteúdos')?.href, `/${tipo}/${ID}/conteudos`);"
gestao-vite-front-route-7f22f65b,gestao-vite,/fluxo/:*/equipe/editar/:*,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,238,other,navegar(`editar/${membro.usuarioId}`);
gestao-vite-front-route-7f22f65b,gestao-vite,/fluxo/:*/equipe/editar/:*,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,458,path-builder,onClick={podeGerir ? () => navegar(`editar/${membro.usuarioId}`) : undefined}
gestao-vite-front-route-7f22f65b,gestao-vite,/fluxo/:*/equipe/editar/:*,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,463,other,navegar(`editar/${membro.usuarioId}`);
gestao-vite-front-route-7f22f65b,gestao-vite,/fluxo/:*/equipe/editar/:*,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,507,other,navegar(`editar/${membro.usuarioId}`);
gestao-vite-front-route-f641970d,gestao-vite,/fluxo/:*/equipe,apps/gestao-vite/src/paginas/fluxo/equipe/editar.tsx,31,other,const leitura = useLeitura<EquipeDoFluxo>(`/v1/gestao/fluxos/${contato.id}/equipe`);
gestao-vite-front-route-f641970d,gestao-vite,/fluxo/:*/equipe,apps/gestao-vite/src/paginas/fluxo/equipe/editar.tsx,108,other,navegar(`${base}/equipe`);
gestao-vite-front-route-f641970d,gestao-vite,/fluxo/:*/equipe,apps/gestao-vite/src/paginas/fluxo/equipe/editar.tsx,124,path-builder,onClick={() => navegar(`${base}/equipe`)}
