file,line,kind,token,snippet,category,exception_ref
apps/gestao-vite/src/paginas/builder/editor.tsx,44,identifier,estado,"estado,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,46,identifier,erros,"errosDaApi,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,47,identifier,erros,"errosDoMotor,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,50,identifier,bloco,"novoBlocoAberto,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,51,identifier,bloco,"onFecharNovoBloco,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,52,identifier,painel,"painelExternoAberto,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,53,identifier,pesquisa,"pesquisa,",,
apps/gestao-vite/src/paginas/builder/editor.tsx,55,identifier,estado,estado: EstadoDoEditor;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,57,identifier,erros,errosDaApi: ErroDoBloco[];,,
apps/gestao-vite/src/paginas/builder/editor.tsx,58,identifier,erros,errosDoMotor: ErroDoBloco[];,,
apps/gestao-vite/src/paginas/builder/editor.tsx,60,identifier,valor,onZoom: (valor: number) => void;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,61,identifier,bloco,novoBlocoAberto: boolean;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,62,identifier,bloco,onFecharNovoBloco: () => void;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,63,identifier,painel,painelExternoAberto: boolean;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,64,identifier,pesquisa,pesquisa: string;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,69,identifier,deslocamento,"const [deslocamento, setDeslocamento] = useState<Posicao>({ top: 0, left: 0 });",,
apps/gestao-vite/src/paginas/builder/editor.tsx,71,identifier,aviso,"const [aviso, setAviso] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/builder/editor.tsx,74,comment,,/* Os painéis de Configuração e Filas ocupam o mesmo lado que o painel do,,
apps/gestao-vite/src/paginas/builder/editor.tsx,106,identifier,erros,"const erros = juntarErros(errosLocais(mapa), errosDaApi, errosDoMotor);",,
apps/gestao-vite/src/paginas/builder/editor.tsx,107,identifier,bloco,"const errosPorBloco: Record<string, string[]> = {};",,
apps/gestao-vite/src/paginas/builder/editor.tsx,107,identifier,erros,"const errosPorBloco: Record<string, string[]> = {};",,
apps/gestao-vite/src/paginas/builder/editor.tsx,107,identifier,por,"const errosPorBloco: Record<string, string[]> = {};",,
apps/gestao-vite/src/paginas/builder/editor.tsx,115,identifier,para,function posicaoParaNovo(): Posicao {,,
apps/gestao-vite/src/paginas/builder/editor.tsx,115,identifier,posicao,function posicaoParaNovo(): Posicao {,,
apps/gestao-vite/src/paginas/builder/editor.tsx,124,identifier,criar,function criarPadrao(): void {,,
apps/gestao-vite/src/paginas/builder/editor.tsx,124,identifier,padrao,function criarPadrao(): void {,,
apps/gestao-vite/src/paginas/builder/editor.tsx,125,identifier,bloco,"const bloco = novoBloco(mapa, posicaoParaNovo());",,
apps/gestao-vite/src/paginas/builder/editor.tsx,132,identifier,criar,function criarHumano(): void {,,
apps/gestao-vite/src/paginas/builder/editor.tsx,133,identifier,bloco,"const bloco = novoBlocoDeAtendimento(mapa, posicaoParaNovo());",,
apps/gestao-vite/src/paginas/builder/editor.tsx,140,identifier,blocos,"function ligarBlocos(de: string, para: string): void {",,
apps/gestao-vite/src/paginas/builder/editor.tsx,140,identifier,para,"function ligarBlocos(de: string, para: string): void {",,
apps/gestao-vite/src/paginas/builder/editor.tsx,161,identifier,bloco,const blocoAberto = editando ? mapa[editando] : undefined;,,
apps/gestao-vite/src/paginas/builder/editor.tsx,176,identifier,posicao,"onMover={(id, posicao) => despachar({ tipo: 'mover', mapa: moverBloco(mapa, id, posicao) })}",,
apps/gestao-vite/src/paginas/builder/editor.tsx,179,identifier,para,"onDesligar={(de, para) => aplicar(desligar(mapa, de, para))}",,
apps/gestao-vite/src/paginas/builder/editor.tsx,182,identifier,bloco,"onColar={(bloco, posicao) => aplicar(colarBloco(mapa, bloco, posicao))}",,
apps/gestao-vite/src/paginas/builder/editor.tsx,182,identifier,posicao,"onColar={(bloco, posicao) => aplicar(colarBloco(mapa, bloco, posicao))}",,
apps/gestao-vite/src/paginas/builder/editor.tsx,198,identifier,bloco,"onMudar={(bloco) => aplicar(substituirBloco(mapa, bloco))}",,
apps/gestao-vite/src/paginas/builder/estado.ts,1,path,estado,apps/gestao-vite/src/paginas/builder/estado.ts,,
apps/gestao-vite/src/paginas/builder/estado.ts,1,path,gestao,apps/gestao-vite/src/paginas/builder/estado.ts,,
apps/gestao-vite/src/paginas/builder/estado.ts,1,path,paginas,apps/gestao-vite/src/paginas/builder/estado.ts,,
apps/gestao-vite/src/paginas/builder/estado.ts,3,comment,,/**,,
apps/gestao-vite/src/paginas/builder/estado.ts,21,identifier,historico,export const LIMITE_DO_HISTORICO = 50;,,
apps/gestao-vite/src/paginas/builder/estado.ts,21,identifier,limite,export const LIMITE_DO_HISTORICO = 50;,,
apps/gestao-vite/src/paginas/builder/estado.ts,23,identifier,estado,export interface EstadoDoEditor {,,
apps/gestao-vite/src/paginas/builder/estado.ts,25,identifier,globais,"globais: Record<string, unknown>;",,
apps/gestao-vite/src/paginas/builder/estado.ts,26,identifier,passado,passado: Mapa[];,,
apps/gestao-vite/src/paginas/builder/estado.ts,28,comment,,"/** O mapa antes do arrasto em curso, para o `soltar` gravar um passo só. */",,
apps/gestao-vite/src/paginas/builder/estado.ts,29,identifier,antes,antesDoArrasto: Mapa | null;,,
apps/gestao-vite/src/paginas/builder/estado.ts,29,identifier,arrasto,antesDoArrasto: Mapa | null;,,
apps/gestao-vite/src/paginas/builder/estado.ts,30,identifier,sujo,sujo: boolean;,,
apps/gestao-vite/src/paginas/builder/estado.ts,31,comment,,/** O último mapa gravado — para `salvo` saber se o que voltou ainda é o atual. */,,
apps/gestao-vite/src/paginas/builder/estado.ts,36,identifier,globais,"| { tipo: 'carregar'; mapa: Mapa; globais: Record<string, unknown> }",,
apps/gestao-vite/src/paginas/builder/estado.ts,43,comment,,"/** As ações globais (aba ""Ações Globais"" da Configuração) — fora da pilha de",,
apps/gestao-vite/src/paginas/builder/estado.ts,46,identifier,globais,"| { tipo: 'aplicarGlobais'; globais: Record<string, unknown> };",,
apps/gestao-vite/src/paginas/builder/estado.ts,48,identifier,estado,export function estadoInicial(): EstadoDoEditor {,,
apps/gestao-vite/src/paginas/builder/estado.ts,49,identifier,antes,"return { mapa: {}, globais: {}, passado: [], futuro: [], antesDoArrasto: null, sujo: false, gravado: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,49,identifier,arrasto,"return { mapa: {}, globais: {}, passado: [], futuro: [], antesDoArrasto: null, sujo: false, gravado: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,49,identifier,globais,"return { mapa: {}, globais: {}, passado: [], futuro: [], antesDoArrasto: null, sujo: false, gravado: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,49,identifier,passado,"return { mapa: {}, globais: {}, passado: [], futuro: [], antesDoArrasto: null, sujo: false, gravado: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,49,identifier,sujo,"return { mapa: {}, globais: {}, passado: [], futuro: [], antesDoArrasto: null, sujo: false, gravado: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,52,identifier,estado,"export function reduzir(estado: EstadoDoEditor, gesto: GestoDoEditor): EstadoDoEditor {",,
apps/gestao-vite/src/paginas/builder/estado.ts,55,identifier,globais,"return { ...estadoInicial(), mapa: gesto.mapa, globais: gesto.globais, gravado: gesto.mapa };",,
apps/gestao-vite/src/paginas/builder/estado.ts,58,identifier,passado,"const passado = [...estado.passado, estado.mapa].slice(-LIMITE_DO_HISTORICO);",,
apps/gestao-vite/src/paginas/builder/estado.ts,59,identifier,passado,"return { ...estado, mapa: gesto.mapa, passado, futuro: [], sujo: true };",,
apps/gestao-vite/src/paginas/builder/estado.ts,59,identifier,sujo,"return { ...estado, mapa: gesto.mapa, passado, futuro: [], sujo: true };",,
apps/gestao-vite/src/paginas/builder/estado.ts,65,identifier,antes,"antesDoArrasto: estado.antesDoArrasto ?? estado.mapa,",,
apps/gestao-vite/src/paginas/builder/estado.ts,65,identifier,arrasto,"antesDoArrasto: estado.antesDoArrasto ?? estado.mapa,",,
apps/gestao-vite/src/paginas/builder/estado.ts,66,identifier,sujo,"sujo: true,",,
apps/gestao-vite/src/paginas/builder/estado.ts,70,identifier,passado,"const passado = [...estado.passado, estado.antesDoArrasto].slice(-LIMITE_DO_HISTORICO);",,
apps/gestao-vite/src/paginas/builder/estado.ts,71,identifier,antes,"return { ...estado, passado, futuro: [], antesDoArrasto: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,71,identifier,arrasto,"return { ...estado, passado, futuro: [], antesDoArrasto: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,71,identifier,passado,"return { ...estado, passado, futuro: [], antesDoArrasto: null };",,
apps/gestao-vite/src/paginas/builder/estado.ts,74,comment,,// Um arrasto em curso ainda não virou passo do histórico (só `soltar` o,,
apps/gestao-vite/src/paginas/builder/estado.ts,77,comment,,// o desfazer. Ctrl+Z some enquanto o botão do mouse está apertado.,,
apps/gestao-vite/src/paginas/builder/estado.ts,84,identifier,passado,"passado: estado.passado.slice(0, -1),",,
apps/gestao-vite/src/paginas/builder/estado.ts,86,identifier,sujo,"sujo: anterior !== estado.gravado,",,
apps/gestao-vite/src/paginas/builder/estado.ts,96,identifier,passado,"passado: [...estado.passado, estado.mapa].slice(-LIMITE_DO_HISTORICO),",,
apps/gestao-vite/src/paginas/builder/estado.ts,98,identifier,sujo,"sujo: proximo !== estado.gravado,",,
apps/gestao-vite/src/paginas/builder/estado.ts,102,identifier,sujo,"return { ...estado, gravado: gesto.mapa, sujo: estado.mapa !== gesto.mapa };",,
apps/gestao-vite/src/paginas/builder/estado.ts,105,identifier,globais,"return { ...estado, globais: gesto.globais, sujo: true };",,
apps/gestao-vite/src/paginas/builder/estado.ts,105,identifier,sujo,"return { ...estado, globais: gesto.globais, sujo: true };",,
apps/gestao-vite/src/paginas/builder/estado.ts,109,identifier,estado,export const podeDesfazer = (estado: EstadoDoEditor): boolean => estado.passado.length > 0;,,
apps/gestao-vite/src/paginas/builder/estado.ts,109,identifier,pode,export const podeDesfazer = (estado: EstadoDoEditor): boolean => estado.passado.length > 0;,,
apps/gestao-vite/src/paginas/builder/estado.ts,110,identifier,estado,export const podeRefazer = (estado: EstadoDoEditor): boolean => estado.futuro.length > 0;,,
apps/gestao-vite/src/paginas/builder/estado.ts,110,identifier,pode,export const podeRefazer = (estado: EstadoDoEditor): boolean => estado.futuro.length > 0;,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,1,identifier,bloco,import type { Bloco } from './modelo';,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,1,path,bloco,apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,1,path,etiquetas,apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,1,path,gestao,apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,1,path,paginas,apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,2,identifier,entrada,import { entradaDe } from './modelo';,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,4,identifier,bloco,export interface EtiquetaDoBloco {,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,4,identifier,etiqueta,export interface EtiquetaDoBloco {,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,6,identifier,cor,cor: string;,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,9,identifier,acoes,"const CORES_DAS_ACOES: Record<string, string> = {",,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,9,identifier,das,"const CORES_DAS_ACOES: Record<string, string> = {",,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,17,identifier,cor,"function corDaEtiqueta(rotulo: string, corDaOrigem?: unknown): string {",,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,17,identifier,etiqueta,"function corDaEtiqueta(rotulo: string, corDaOrigem?: unknown): string {",,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,18,identifier,cor,const cor = typeof corDaOrigem === 'string' ? corDaOrigem : CORES_DAS_ACOES[rotulo];,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,23,comment,,"/** Etiquetas do card, na mesma ordem do Builder: tags, ações e entrada. */",,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,24,identifier,bloco,export function etiquetasDoBloco(bloco: Bloco): EtiquetaDoBloco[] {,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,24,identifier,etiquetas,export function etiquetasDoBloco(bloco: Bloco): EtiquetaDoBloco[] {,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,38,identifier,entrada,const entrada = entradaDe(bloco);,,
apps/gestao-vite/src/paginas/builder/etiquetas-do-bloco.ts,40,identifier,cor,"return [...tipos].map(([rotulo, cor]) => ({ rotulo, cor }));",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,1,path,gestao,apps/gestao-vite/src/paginas/builder/importar-exportar.ts,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,1,path,importar,apps/gestao-vite/src/paginas/builder/importar-exportar.ts,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,1,path,paginas,apps/gestao-vite/src/paginas/builder/importar-exportar.ts,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,3,identifier,desenho,import { lerDesenho } from './modelo';,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,3,identifier,ler,import { lerDesenho } from './modelo';,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,5,comment,,/**,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,21,identifier,importacao,export const MENSAGENS_DE_IMPORTACAO = {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,21,identifier,mensagens,export const MENSAGENS_DE_IMPORTACAO = {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,22,identifier,arquivo,"arquivoInvalido: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,22,identifier,invalido,"arquivoInvalido: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,22,literal-value,arquivo,"arquivoInvalido: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,22,literal-value,importacao,"arquivoInvalido: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,22,literal-value,nao,"arquivoInvalido: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,22,literal-value,sequencia,"arquivoInvalido: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,23,identifier,sem,"semRaiz: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,23,literal-value,arquivo,"semRaiz: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,23,literal-value,importacao,"semRaiz: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,23,literal-value,nao,"semRaiz: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,23,literal-value,sequencia,"semRaiz: 'O arquivo especificado não contém uma sequência de importação válida.',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,24,literal-value,continuar,"disclaimer: 'Quando você importar o fluxo, a versão atual será substituída. Deseja continuar?',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,24,literal-value,fluxo,"disclaimer: 'Quando você importar o fluxo, a versão atual será substituída. Deseja continuar?',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,24,literal-value,importar,"disclaimer: 'Quando você importar o fluxo, a versão atual será substituída. Deseja continuar?',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,24,literal-value,quando,"disclaimer: 'Quando você importar o fluxo, a versão atual será substituída. Deseja continuar?',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,24,literal-value,versao,"disclaimer: 'Quando você importar o fluxo, a versão atual será substituída. Deseja continuar?',",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,27,identifier,importacao,export type ResultadoDeImportacao =,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,27,identifier,resultado,export type ResultadoDeImportacao =,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,28,identifier,globais,"| { ok: true; mapa: Mapa; globais: Record<string, unknown> }",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,29,identifier,erro,| { ok: false; erro: string };,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,32,identifier,exportacao,"export function textoDeExportacao(mapa: Mapa, globais: Record<string, unknown>): string {",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,32,identifier,globais,"export function textoDeExportacao(mapa: Mapa, globais: Record<string, unknown>): string {",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,32,identifier,texto,"export function textoDeExportacao(mapa: Mapa, globais: Record<string, unknown>): string {",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,34,identifier,bloco,for (const bloco of Object.values(mapa)) flow[bloco.id] = bloco;,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,38,comment,,/** `${shortName}.json` — sem caracteres que quebrem o nome do arquivo. */,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,39,identifier,arquivo,export function nomeDoArquivoDeExportacao(nomeDoFluxo: string): string {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,39,identifier,exportacao,export function nomeDoArquivoDeExportacao(nomeDoFluxo: string): string {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,39,identifier,fluxo,export function nomeDoArquivoDeExportacao(nomeDoFluxo: string): string {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,54,identifier,importacao,export function validarImportacao(texto: string): ResultadoDeImportacao {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,54,identifier,texto,export function validarImportacao(texto: string): ResultadoDeImportacao {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,59,identifier,erro,"return { ok: false, erro: MENSAGENS_DE_IMPORTACAO.arquivoInvalido };",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,61,identifier,erro,"if (!ehExportDoEditor(json)) return { ok: false, erro: MENSAGENS_DE_IMPORTACAO.arquivoInvalido };",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,62,identifier,globais,"const globais = (json.globalActions as Record<string, unknown> | null) ?? {};",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,63,identifier,fluxo,"const mapa = lerDesenho({ fluxo: json.flow, globais });",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,63,identifier,globais,"const mapa = lerDesenho({ fluxo: json.flow, globais });",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,64,identifier,bloco,if (!Object.values(mapa).some((bloco) => bloco.root)) {,,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,65,identifier,erro,"return { ok: false, erro: MENSAGENS_DE_IMPORTACAO.semRaiz };",,
apps/gestao-vite/src/paginas/builder/importar-exportar.ts,67,identifier,globais,"return { ok: true, mapa, globais };",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,1,path,bloco,apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,1,path,gestao,apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,1,path,paginas,apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,3,comment,,/**,,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,14,identifier,bloco,export function MenuNovoBloco({,,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,15,identifier,padrao,"onPadrao,",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,19,identifier,padrao,onPadrao: () => void;,,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,24,string-literal,bloco,"<div className=""bl-novo-bloco"" role=""dialog"" aria-label=""Novo bloco"">",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,25,string-literal,bloco,"<div className=""bl-novo-bloco-cabecalho"">",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,25,string-literal,cabecalho,"<div className=""bl-novo-bloco-cabecalho"">",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,31,string-literal,fio,"<hr className=""bl-painel-fio"" />",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,31,string-literal,painel,"<hr className=""bl-painel-fio"" />",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,32,string-literal,bloco,"<button type=""button"" className=""bl-novo-bloco-item"" data-test=""button-create-new-block"" onClick={onPadrao}>",,
apps/gestao-vite/src/paginas/builder/menu-novo-bloco.tsx,36,string-literal,bloco,"<button type=""button"" className=""bl-novo-bloco-item"" data-test=""builder-add-desk-state"" onClick={onHumano}>",,
apps/gestao-vite/src/paginas/builder/modelo.ts,1,identifier,condicao,import type { CondicaoBlip } from '@pipe/core';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,1,path,gestao,apps/gestao-vite/src/paginas/builder/modelo.ts,,
apps/gestao-vite/src/paginas/builder/modelo.ts,1,path,modelo,apps/gestao-vite/src/paginas/builder/modelo.ts,,
apps/gestao-vite/src/paginas/builder/modelo.ts,1,path,paginas,apps/gestao-vite/src/paginas/builder/modelo.ts,,
apps/gestao-vite/src/paginas/builder/modelo.ts,2,identifier,encaminhamento,import { VARIAVEL_DO_ENCAMINHAMENTO } from '@pipe/core';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,2,identifier,variavel,import { VARIAVEL_DO_ENCAMINHAMENTO } from '@pipe/core';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,3,identifier,desenho,import type { DesenhoDoBuilder } from '@pipe/contracts';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,5,comment,,/**,,
apps/gestao-vite/src/paginas/builder/modelo.ts,44,identifier,extensao,[extensao: string]: unknown;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,47,identifier,entrada,export interface ValidacaoDaEntrada {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,47,identifier,validacao,export interface ValidacaoDaEntrada {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,54,identifier,entrada,export interface EntradaDoEditor {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,60,identifier,extensao,[extensao: string]: unknown;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,63,identifier,conteudo,export interface ItemDeConteudo {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,66,identifier,extensao,[extensao: string]: unknown;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,69,identifier,saida,export interface SaidaDoEditor {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,76,identifier,extensao,[extensao: string]: unknown;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,79,identifier,bloco,export interface Bloco {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,87,identifier,extensao,$defaultOutput?: { stateId?: string; [extensao: string]: unknown } | null;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,92,identifier,extensao,[extensao: string]: unknown;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,97,identifier,posicao,export interface Posicao {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,102,comment,,/** Uma seta do canvas: de um bloco a outro. */,,
apps/gestao-vite/src/paginas/builder/modelo.ts,105,identifier,para,para: string;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,110,identifier,padrao,export const TITULO_PADRAO = 'Novo bloco';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,111,identifier,atendimento,export const TITULO_DO_ATENDIMENTO = 'Atendimento humano';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,112,identifier,entrada,export const ROTULO_DA_ENTRADA = 'Entrada do usuário';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,113,identifier,limite,export const LIMITE_DE_SAIDAS = 25;,,
apps/gestao-vite/src/paginas/builder/modelo.ts,116,identifier,atendimento,export const PREFIXO_DO_ATENDIMENTO = 'desk:';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,116,identifier,prefixo,export const PREFIXO_DO_ATENDIMENTO = 'desk:';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,117,identifier,atendimento,export const VERSAO_DO_BLOCO_DE_ATENDIMENTO = '3.0.0';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,117,identifier,bloco,export const VERSAO_DO_BLOCO_DE_ATENDIMENTO = '3.0.0';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,117,identifier,versao,export const VERSAO_DO_BLOCO_DE_ATENDIMENTO = '3.0.0';,,
apps/gestao-vite/src/paginas/builder/modelo.ts,119,identifier,mensagens,export const MENSAGENS = {,,
apps/gestao-vite/src/paginas/builder/modelo.ts,120,identifier,limite,"limiteDeSaidas: 'Limite de 25 condições de saída atingidos',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,120,literal-value,condicoes,"limiteDeSaidas: 'Limite de 25 condições de saída atingidos',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,120,literal-value,limite,"limiteDeSaidas: 'Limite de 25 condições de saída atingidos',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,120,literal-value,saida,"limiteDeSaidas: 'Limite de 25 condições de saída atingidos',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,121,identifier,exclui,"naoExclui: 'Não é possível deletar este estado',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,121,identifier,nao,"naoExclui: 'Não é possível deletar este estado',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,121,literal-value,estado,"naoExclui: 'Não é possível deletar este estado',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,121,literal-value,este,"naoExclui: 'Não é possível deletar este estado',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,121,literal-value,nao,"naoExclui: 'Não é possível deletar este estado',",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,identifier,liga,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,identifier,nao,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,literal-value,bloco,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
apps/gestao-vite/src/paginas/builder/modelo.ts,122,literal-value,com,"fimNaoLiga: ""Um bloco de 'Fim' não se conecta com um próximo bloco. Ele deve ser sempre o último."",",,
