file,line,kind,token,snippet,category,exception_ref
apps/api/tests/envio-sessao.test.ts,1,path,sessao,apps/api/tests/envio-sessao.test.ts,,
apps/api/tests/envio-sessao.test.ts,11,identifier,criar,"const { NOME_DO_COOKIE, criarToken } = await import('@pipe/autenticacao');",,
apps/api/tests/envio-sessao.test.ts,12,identifier,subir,const { subirApi } = await import('../src/servidor.js');,,
apps/api/tests/envio-sessao.test.ts,30,identifier,atendente,let cookieDoAtendente: string;,,
apps/api/tests/envio-sessao.test.ts,31,identifier,atendente,let outroAtendenteId: string;,,
apps/api/tests/envio-sessao.test.ts,32,identifier,contato,let contatoId: string;,,
apps/api/tests/envio-sessao.test.ts,39,sql-name,atendente,await cenario.dono.execute(sql`,,
apps/api/tests/envio-sessao.test.ts,39,sql-name,sessao,await cenario.dono.execute(sql`,,
apps/api/tests/envio-sessao.test.ts,39,sql-name,usuario,await cenario.dono.execute(sql`,,
apps/api/tests/envio-sessao.test.ts,45,sql-name,usuario,const { rows: outro } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,52,sql-name,contato,const { rows: c } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,52,sql-name,teste,const { rows: c } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,66,identifier,atendente,async function novaConversa(atendenteId: string | null): Promise<string> {,,
apps/api/tests/envio-sessao.test.ts,66,identifier,conversa,async function novaConversa(atendenteId: string | null): Promise<string> {,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,atendente,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,contato,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,conversa,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,estado,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,fila,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,janela,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,67,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,82,identifier,conversa,"conversaId: string,",,
apps/api/tests/envio-sessao.test.ts,89,string-literal,conversas,"return fetch(`${api.url}/v1/conversas/${conversaId}/mensagens`, {",,
apps/api/tests/envio-sessao.test.ts,89,string-literal,mensagens,"return fetch(`${api.url}/v1/conversas/${conversaId}/mensagens`, {",,
apps/api/tests/envio-sessao.test.ts,96,identifier,conversa,async function contarOutbox(conversaId: string): Promise<number> {,,
apps/api/tests/envio-sessao.test.ts,97,sql-name,conversa,const { rows } = await cenario.dono.execute<{ n: number }>(sql`,,
apps/api/tests/envio-sessao.test.ts,97,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ n: number }>(sql`,,
apps/api/tests/envio-sessao.test.ts,106,string-literal,sessao,"describe('responder pelo Desk, com cookie de sessão', () => {",,
apps/api/tests/envio-sessao.test.ts,107,string-literal,mensagem,"it('grava a mensagem PENDENTE e cria a linha no outbox — o defeito que existia', async () => {",,
apps/api/tests/envio-sessao.test.ts,108,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,113,identifier,entrega,const corpo = (await resposta.json()) as { id: string; estado_entrega: string };,,
apps/api/tests/envio-sessao.test.ts,113,identifier,estado,const corpo = (await resposta.json()) as { id: string; estado_entrega: string };,,
apps/api/tests/envio-sessao.test.ts,119,string-literal,mensagem,"it('assina a mensagem com o usuário do COOKIE', async () => {",,
apps/api/tests/envio-sessao.test.ts,119,string-literal,usuario,"it('assina a mensagem com o usuário do COOKIE', async () => {",,
apps/api/tests/envio-sessao.test.ts,120,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,124,sql-name,conversa,const { rows } = await cenario.dono.execute<{ autor_tipo: string; autor_id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,124,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ autor_tipo: string; autor_id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,131,string-literal,atendente,"it('IGNORA atendente_id do corpo — ninguém manda mensagem em nome de colega', async () => {",,
apps/api/tests/envio-sessao.test.ts,131,string-literal,mensagem,"it('IGNORA atendente_id do corpo — ninguém manda mensagem em nome de colega', async () => {",,
apps/api/tests/envio-sessao.test.ts,132,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,136,identifier,atendente,"{ texto: 'Tentando me passar por outro', atendente_id: outroAtendenteId },",,
apps/api/tests/envio-sessao.test.ts,141,sql-name,conversa,const { rows } = await cenario.dono.execute<{ autor_id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,141,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ autor_id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,148,string-literal,gestao,"it('registra `mensagem_saida` e `primeira_resposta` — sem isso a Gestão mente', async () => {",,
apps/api/tests/envio-sessao.test.ts,148,string-literal,mensagem,"it('registra `mensagem_saida` e `primeira_resposta` — sem isso a Gestão mente', async () => {",,
apps/api/tests/envio-sessao.test.ts,148,string-literal,primeira,"it('registra `mensagem_saida` e `primeira_resposta` — sem isso a Gestão mente', async () => {",,
apps/api/tests/envio-sessao.test.ts,149,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,153,sql-name,atendimento,const { rows } = await cenario.dono.execute<{ tipo: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,153,sql-name,conversa,const { rows } = await cenario.dono.execute<{ tipo: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,161,string-literal,atendente,"it('recusa conversa de OUTRO atendente', async () => {",,
apps/api/tests/envio-sessao.test.ts,161,string-literal,conversa,"it('recusa conversa de OUTRO atendente', async () => {",,
apps/api/tests/envio-sessao.test.ts,162,identifier,conversa,const conversaId = await novaConversa(outroAtendenteId);,,
apps/api/tests/envio-sessao.test.ts,167,identifier,erro,const corpo = (await resposta.json()) as { erro: { codigo: string } };,,
apps/api/tests/envio-sessao.test.ts,173,string-literal,conversa,"it('recusa conversa que ainda está na fila, sem dono', async () => {",,
apps/api/tests/envio-sessao.test.ts,173,string-literal,fila,"it('recusa conversa que ainda está na fila, sem dono', async () => {",,
apps/api/tests/envio-sessao.test.ts,174,identifier,conversa,const conversaId = await novaConversa(null);,,
apps/api/tests/envio-sessao.test.ts,182,string-literal,chave,"it('sem cookie e sem chave, 401', async () => {",,
apps/api/tests/envio-sessao.test.ts,183,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,189,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,195,string-literal,mensagem,"describe('reenviar mensagem em falha', () => {",,
apps/api/tests/envio-sessao.test.ts,197,identifier,conversa,async function mensagemFalha(conversaId: string): Promise<string> {,,
apps/api/tests/envio-sessao.test.ts,197,identifier,mensagem,async function mensagemFalha(conversaId: string): Promise<string> {,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,atendente,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,conversa,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,direcao,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,entrega,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,erro,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,estado,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,198,sql-name,sessao,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,206,sql-name,erro,await cenario.dono.execute(sql`,,
apps/api/tests/envio-sessao.test.ts,206,sql-name,estado,await cenario.dono.execute(sql`,,
apps/api/tests/envio-sessao.test.ts,206,sql-name,mensagem,await cenario.dono.execute(sql`,,
apps/api/tests/envio-sessao.test.ts,214,identifier,conversa,"function reenviar(conversaId: string, mensagemId: string): Promise<Response> {",,
apps/api/tests/envio-sessao.test.ts,214,identifier,mensagem,"function reenviar(conversaId: string, mensagemId: string): Promise<Response> {",,
apps/api/tests/envio-sessao.test.ts,215,string-literal,conversas,"return fetch(`${api.url}/v1/conversas/${conversaId}/mensagens/${mensagemId}/reenviar`, {",,
apps/api/tests/envio-sessao.test.ts,215,string-literal,mensagens,"return fetch(`${api.url}/v1/conversas/${conversaId}/mensagens/${mensagemId}/reenviar`, {",,
apps/api/tests/envio-sessao.test.ts,222,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,223,identifier,mensagem,const mensagemId = await mensagemFalha(conversaId);,,
apps/api/tests/envio-sessao.test.ts,229,identifier,estado,estado: string;,,
apps/api/tests/envio-sessao.test.ts,232,sql-name,estado,}>(sql`,,
apps/api/tests/envio-sessao.test.ts,232,sql-name,mensagem,}>(sql`,,
apps/api/tests/envio-sessao.test.ts,244,string-literal,entrega,"it('limpa o erro da mensagem e NÃO carimba entrega', async () => {",,
apps/api/tests/envio-sessao.test.ts,244,string-literal,erro,"it('limpa o erro da mensagem e NÃO carimba entrega', async () => {",,
apps/api/tests/envio-sessao.test.ts,244,string-literal,mensagem,"it('limpa o erro da mensagem e NÃO carimba entrega', async () => {",,
apps/api/tests/envio-sessao.test.ts,245,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,246,identifier,mensagem,const mensagemId = await mensagemFalha(conversaId);,,
apps/api/tests/envio-sessao.test.ts,251,identifier,entrega,estado_entrega: string;,,
apps/api/tests/envio-sessao.test.ts,251,identifier,estado,estado_entrega: string;,,
apps/api/tests/envio-sessao.test.ts,252,identifier,erro,erro_codigo: string | null;,,
apps/api/tests/envio-sessao.test.ts,254,sql-name,entrega,}>(sql`,,
apps/api/tests/envio-sessao.test.ts,254,sql-name,erro,}>(sql`,,
apps/api/tests/envio-sessao.test.ts,254,sql-name,estado,}>(sql`,,
apps/api/tests/envio-sessao.test.ts,254,sql-name,mensagem,}>(sql`,,
apps/api/tests/envio-sessao.test.ts,263,string-literal,mensagem,"it('recria a linha de outbox de mensagem antiga que nunca teve uma', async () => {",,
apps/api/tests/envio-sessao.test.ts,265,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,266,sql-name,atendente,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,266,sql-name,conversa,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,266,sql-name,direcao,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,266,sql-name,entrega,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,266,sql-name,estado,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,266,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,273,identifier,mensagem,const mensagemId = rows[0]!.id;,,
apps/api/tests/envio-sessao.test.ts,277,identifier,estado,const { rows: outbox } = await cenario.dono.execute<{ estado: string }>(,,
apps/api/tests/envio-sessao.test.ts,278,sql-name,estado,"sql`select estado from outbox_mensagem where mensagem_id = ${mensagemId}::uuid`,",,
apps/api/tests/envio-sessao.test.ts,278,sql-name,mensagem,"sql`select estado from outbox_mensagem where mensagem_id = ${mensagemId}::uuid`,",,
apps/api/tests/envio-sessao.test.ts,283,string-literal,mensagem,"it('recusa mensagem que não está em falha', async () => {",,
apps/api/tests/envio-sessao.test.ts,284,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,285,sql-name,conversa,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,285,sql-name,direcao,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,285,sql-name,entrega,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,285,sql-name,estado,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,285,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,294,identifier,erro,expect(((await resposta.json()) as { erro: { codigo: string } }).erro.codigo).toBe(,,
apps/api/tests/envio-sessao.test.ts,301,string-literal,mensagem,"it('grava `resposta_pronta_id` junto da mensagem', async () => {",,
apps/api/tests/envio-sessao.test.ts,302,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,303,sql-name,escopo,const { rows: r } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,303,sql-name,saudacao,const { rows: r } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,317,sql-name,conversa,"sql`select resposta_pronta_id from mensagem where conversa_id = ${conversaId}::uuid limit 1`,",,
apps/api/tests/envio-sessao.test.ts,317,sql-name,mensagem,"sql`select resposta_pronta_id from mensagem where conversa_id = ${conversaId}::uuid limit 1`,",,
apps/api/tests/envio-sessao.test.ts,325,string-literal,chave,"describe('a mesma rota, com chave de API — comportamento antigo intacto', () => {",,
apps/api/tests/envio-sessao.test.ts,325,string-literal,comportamento,"describe('a mesma rota, com chave de API — comportamento antigo intacto', () => {",,
apps/api/tests/envio-sessao.test.ts,326,string-literal,atendente,"it('continua enviando, e continua aceitando atendente_id do corpo', async () => {",,
apps/api/tests/envio-sessao.test.ts,327,identifier,conversa,const conversaId = await novaConversa(outroAtendenteId);,,
apps/api/tests/envio-sessao.test.ts,333,identifier,atendente,"{ texto: 'Da integração', atendente_id: outroAtendenteId },",,
apps/api/tests/envio-sessao.test.ts,339,sql-name,conversa,const { rows } = await cenario.dono.execute<{ autor_id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,339,sql-name,mensagem,const { rows } = await cenario.dono.execute<{ autor_id: string }>(sql`,,
apps/api/tests/envio-sessao.test.ts,345,string-literal,escopo,"it('sem o escopo mensagens:escrever, 403', async () => {",,
apps/api/tests/envio-sessao.test.ts,345,string-literal,mensagens,"it('sem o escopo mensagens:escrever, 403', async () => {",,
apps/api/tests/envio-sessao.test.ts,346,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,355,identifier,conversa,const conversaId = await novaConversa(cenario.atendenteId);,,
apps/api/tests/envio-sessao.test.ts,356,string-literal,conversas,"const resposta = await fetch(`${api.url}/v1/conversas/${conversaId}/mensagens`, {",,
apps/api/tests/envio-sessao.test.ts,356,string-literal,mensagens,"const resposta = await fetch(`${api.url}/v1/conversas/${conversaId}/mensagens`, {",,
apps/api/tests/equipe-do-fluxo.test.ts,1,path,fluxo,apps/api/tests/equipe-do-fluxo.test.ts,,
apps/api/tests/equipe-do-fluxo.test.ts,5,comment,,// O modo tem que ser decidido antes de qualquer import que leia a variável.,,
apps/api/tests/equipe-do-fluxo.test.ts,12,identifier,criar,"const { NOME_DO_COOKIE, criarToken } = await import('@pipe/autenticacao');",,
apps/api/tests/equipe-do-fluxo.test.ts,13,identifier,subir,const { subirApi } = await import('../src/servidor.js');,,
apps/api/tests/equipe-do-fluxo.test.ts,16,identifier,fluxo,"const { exigirPermissaoNoFluxo, permissoesDoPapel } =",,
apps/api/tests/equipe-do-fluxo.test.ts,16,identifier,papel,"const { exigirPermissaoNoFluxo, permissoesDoPapel } =",,
apps/api/tests/equipe-do-fluxo.test.ts,16,identifier,permissao,"const { exigirPermissaoNoFluxo, permissoesDoPapel } =",,
apps/api/tests/equipe-do-fluxo.test.ts,16,identifier,permissoes,"const { exigirPermissaoNoFluxo, permissoesDoPapel } =",,
apps/api/tests/equipe-do-fluxo.test.ts,22,comment,,/**,,
apps/api/tests/equipe-do-fluxo.test.ts,38,identifier,sessao,let sessaoEditor: string;,,
apps/api/tests/equipe-do-fluxo.test.ts,39,comment,,"/** Gente do tenant A sem permissão nenhuma sobre fluxo, e sem ser membro. */",,
apps/api/tests/equipe-do-fluxo.test.ts,40,identifier,sessao,let sessaoSemPoder: string;,,
apps/api/tests/equipe-do-fluxo.test.ts,42,comment,,"/** Editor do tenant B: prova que o tenant vem da sessão, nunca da URL. */",,
apps/api/tests/equipe-do-fluxo.test.ts,43,identifier,sessao,let sessaoDoOutroTenant: string;,,
apps/api/tests/equipe-do-fluxo.test.ts,44,comment,,"/** Três pessoas do tenant A sem permissão de conta, para entrarem por fluxo. */",,
apps/api/tests/equipe-do-fluxo.test.ts,49,identifier,fluxo,let fluxoId: string;,,
apps/api/tests/equipe-do-fluxo.test.ts,51,comment,,"/** Um usuário novo no tenant, com um papel que carrega estas permissões. */",,
apps/api/tests/equipe-do-fluxo.test.ts,54,identifier,permissoes,"permissoes: string[],",,
apps/api/tests/equipe-do-fluxo.test.ts,58,identifier,usuarios,const { rows: usuarios } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,58,sql-name,usuario,const { rows: usuarios } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,63,identifier,usuario,const usuarioId = usuarios[0]!.id;,,
apps/api/tests/equipe-do-fluxo.test.ts,67,sql-name,descricao,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,67,sql-name,permissao,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,67,sql-name,teste,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,72,sql-name,atendimento,const { rows: papeis } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,72,sql-name,escopo,const { rows: papeis } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,72,sql-name,papel,const { rows: papeis } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,76,identifier,papel,const papelId = papeis[0]!.id;,,
apps/api/tests/equipe-do-fluxo.test.ts,78,sql-name,papel,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,78,sql-name,permissao,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,83,sql-name,papel,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,83,sql-name,usuario,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,90,identifier,sessao,"async function abrirSessao(cenario: Cenario, usuarioId: string): Promise<string> {",,
apps/api/tests/equipe-do-fluxo.test.ts,90,identifier,usuario,"async function abrirSessao(cenario: Cenario, usuarioId: string): Promise<string> {",,
apps/api/tests/equipe-do-fluxo.test.ts,92,sql-name,sessao,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,92,sql-name,usuario,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,103,identifier,banco,"async function criarFluxoNoBanco(cenario: Cenario, nome: string): Promise<string> {",,
apps/api/tests/equipe-do-fluxo.test.ts,103,identifier,criar,"async function criarFluxoNoBanco(cenario: Cenario, nome: string): Promise<string> {",,
apps/api/tests/equipe-do-fluxo.test.ts,103,identifier,fluxo,"async function criarFluxoNoBanco(cenario: Cenario, nome: string): Promise<string> {",,
apps/api/tests/equipe-do-fluxo.test.ts,104,sql-name,estado,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,104,sql-name,fluxo,const { rows } = await cenario.dono.execute<{ id: string }>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,114,identifier,sessao,"async function chamar(sessao: string, caminho: string, init: RequestInit = {}): Promise<Resposta> {",,
apps/api/tests/equipe-do-fluxo.test.ts,123,identifier,sessao,"const listar = (sessao: string, id = fluxoId) => chamar(sessao, `/v1/gestao/fluxos/${id}/equipe`);",,
apps/api/tests/equipe-do-fluxo.test.ts,125,identifier,sessao,"const adicionar = (sessao: string, corpo: Record<string, unknown>, id = fluxoId) =>",,
apps/api/tests/equipe-do-fluxo.test.ts,131,identifier,sessao,"const editar = (sessao: string, alvo: string, corpo: Record<string, unknown>, id = fluxoId) =>",,
apps/api/tests/equipe-do-fluxo.test.ts,137,identifier,sessao,"const remover = (sessao: string, alvo: string, id = fluxoId) =>",,
apps/api/tests/equipe-do-fluxo.test.ts,141,identifier,semear,async function semear(,,
apps/api/tests/equipe-do-fluxo.test.ts,143,identifier,fluxo,"fluxo: string,",,
apps/api/tests/equipe-do-fluxo.test.ts,144,identifier,usuario,"usuarioId: string,",,
apps/api/tests/equipe-do-fluxo.test.ts,145,identifier,papel,"papel: string,",,
apps/api/tests/equipe-do-fluxo.test.ts,147,identifier,permissoes,const permissoes = JSON.stringify(,,
apps/api/tests/equipe-do-fluxo.test.ts,150,sql-name,fluxo,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,150,sql-name,membro,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,150,sql-name,papel,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,150,sql-name,permissoes,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,150,sql-name,usuario,await cenario.dono.execute(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,158,identifier,usuario,async function auditoriaDe(usuarioId: string) {,,
apps/api/tests/equipe-do-fluxo.test.ts,163,sql-name,fluxo,}>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,163,sql-name,membro,}>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,163,sql-name,usuario,}>(sql`,,
apps/api/tests/equipe-do-fluxo.test.ts,197,string-literal,fluxos,"describe('POST /v1/gestao/fluxos/:id/equipe', () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,197,string-literal,gestao,"describe('POST /v1/gestao/fluxos/:id/equipe', () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,198,string-literal,contrato,"it('adiciona quem já está no contrato e marca os rádios pelo nível, como a origem', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,201,identifier,fluxo,"papelNoFluxo: 'editar',",,
apps/api/tests/equipe-do-fluxo.test.ts,201,identifier,papel,"papelNoFluxo: 'editar',",,
apps/api/tests/equipe-do-fluxo.test.ts,204,identifier,fluxo,"expect(corpo).toMatchObject({ usuarioId: ana.id, email: ana.email, papelNoFluxo: 'editar' });",,
apps/api/tests/equipe-do-fluxo.test.ts,204,identifier,papel,"expect(corpo).toMatchObject({ usuarioId: ana.id, email: ana.email, papelNoFluxo: 'editar' });",,
apps/api/tests/equipe-do-fluxo.test.ts,204,identifier,usuario,"expect(corpo).toMatchObject({ usuarioId: ana.id, email: ana.email, papelNoFluxo: 'editar' });",,
apps/api/tests/equipe-do-fluxo.test.ts,210,identifier,fluxo,"expect(log[0]).toMatchObject({ acao: 'criou', depois: { papelNoFluxo: 'editar' } });",,
apps/api/tests/equipe-do-fluxo.test.ts,210,identifier,papel,"expect(log[0]).toMatchObject({ acao: 'criou', depois: { papelNoFluxo: 'editar' } });",,
apps/api/tests/equipe-do-fluxo.test.ts,216,identifier,fluxo,"papelNoFluxo: 'visualizar',",,
apps/api/tests/equipe-do-fluxo.test.ts,216,identifier,papel,"papelNoFluxo: 'visualizar',",,
apps/api/tests/equipe-do-fluxo.test.ts,222,identifier,fluxo,"papelNoFluxo: 'personalizado',",,
apps/api/tests/equipe-do-fluxo.test.ts,222,identifier,papel,"papelNoFluxo: 'personalizado',",,
apps/api/tests/equipe-do-fluxo.test.ts,223,identifier,permissoes,"permissoes: { builder: 'escrever', channels: 'ler' },",,
apps/api/tests/equipe-do-fluxo.test.ts,234,string-literal,contrato,"it('recusa quem não está no contrato com a frase da origem', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,237,identifier,fluxo,"papelNoFluxo: 'visualizar',",,
apps/api/tests/equipe-do-fluxo.test.ts,237,identifier,papel,"papelNoFluxo: 'visualizar',",,
apps/api/tests/equipe-do-fluxo.test.ts,240,identifier,erro,expect(corpo).toMatchObject({ erro: { codigo: 'pessoa_fora_do_contrato' } });,,
apps/api/tests/equipe-do-fluxo.test.ts,241,identifier,mensagem,expect(String((corpo['erro'] as { mensagem: string }).mensagem)).toContain(,,
apps/api/tests/equipe-do-fluxo.test.ts,247,identifier,fluxo,"const repetida = await adicionar(sessaoEditor, { email: ana.email, papelNoFluxo: 'editar' });",,
apps/api/tests/equipe-do-fluxo.test.ts,247,identifier,papel,"const repetida = await adicionar(sessaoEditor, { email: ana.email, papelNoFluxo: 'editar' });",,
apps/api/tests/equipe-do-fluxo.test.ts,249,identifier,erro,expect(repetida.corpo).toMatchObject({ erro: { codigo: 'ja_e_membro' } });,,
apps/api/tests/equipe-do-fluxo.test.ts,253,identifier,fluxo,"papelNoFluxo: 'super-admin',",,
apps/api/tests/equipe-do-fluxo.test.ts,253,identifier,papel,"papelNoFluxo: 'super-admin',",,
apps/api/tests/equipe-do-fluxo.test.ts,256,identifier,erro,expect(inventado.corpo).toMatchObject({ erro: { codigo: 'papel_no_fluxo_invalido' } });,,
apps/api/tests/equipe-do-fluxo.test.ts,260,string-literal,permissao,"describe('a permissão de gerir a equipe', () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,261,string-literal,conta,"it('recusa quem não tem nem a permissão no fluxo nem a da conta', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,261,string-literal,fluxo,"it('recusa quem não tem nem a permissão no fluxo nem a da conta', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,261,string-literal,permissao,"it('recusa quem não tem nem a permissão no fluxo nem a da conta', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,264,identifier,erro,expect(lista.corpo).toMatchObject({ erro: { codigo: 'sem_permissao' } });,,
apps/api/tests/equipe-do-fluxo.test.ts,268,identifier,fluxo,"papelNoFluxo: 'visualizar',",,
apps/api/tests/equipe-do-fluxo.test.ts,268,identifier,papel,"papelNoFluxo: 'visualizar',",,
apps/api/tests/equipe-do-fluxo.test.ts,273,string-literal,conta,"it('aceita o admin DO FLUXO, que não tem permissão nenhuma na conta', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,273,string-literal,fluxo,"it('aceita o admin DO FLUXO, que não tem permissão nenhuma na conta', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,273,string-literal,permissao,"it('aceita o admin DO FLUXO, que não tem permissão nenhuma na conta', async () => {",,
apps/api/tests/equipe-do-fluxo.test.ts,279,sql-name,fluxo,await a.dono.execute(sql`,,
